,API,Formation,MD,GL,DELEV,DT,TVDSS
3637,490252284700,F1WCBench2Base,2634.83,5172,5182,KB,2547.17
3638,490252284700,F1WCBench2Top,2583.88,5172,5182,KB,2598.12
3639,490252284700,F1WCBench3Top,2639.92,5172,5182,KB,2542.08
3640,490252284700,F1WCbase,2649.47,5172,5182,KB,2532.53
3641,490252284700,F2WCbase,2946.2,5172,5182,KB,2235.8
3642,490252284701,MNKT,5303.46,5172,5182,KB,-121.46
3643,490252284701,OPCH,5318.26,5172,5182,KB,-136.26
3644,490252284701,B Dolo,5406.55,5172,5182,KB,-224.55
3645,490252284701,B Sand,5420.59,5172,5182,KB,-238.59
3646,490252284701,A Sand,5378.89,5172,5182,KB,-196.89
3647,490252284701,C1 Dolo,5479.23,5172,5182,KB,-297.23
3648,490252284701,F2WC,2868.89,5172,5182,KB,2313.11
3649,490252284701,F2WCbase,2942.04,5172,5182,KB,2239.96
3650,490251084600,F2WCbase,2932.33,5163,5173,KB,2240.67
3651,490251084600,NBRRsg,2025.71,5163,5173,KB,3147.29
3652,490251084600,CRLL,2239.89,5163,5173,KB,2933.11
3653,490251084600,NBRRws,1786.73,5163,5173,KB,3386.27
3654,490251084600,F1WC,2487.77,5163,5173,KB,2685.23
3655,490251084600,F2WC,2860.04,5163,5173,KB,2312.96
3656,490251084600,F3WC,3114.53,5163,5173,KB,2058.47
3657,490251084600,F2WCbase,2933.22,5163,5173,KB,2239.78
3658,490251084600,F3WCbase,3121.94,5163,5173,KB,2051.06
3659,490251084600,F1WCbase,2590.02,5163,5173,KB,2582.98
3660,490251084600,F2WC,2861.56,5163,5173,KB,2311.44
3661,490251084600,B1,2692.18,5163,5173,KB,2480.82
3662,490251084600,StFT,1040.28,5163,5173,KB,4132.72
3663,490251084600,StGD,1548.66,5163,5173,KB,3624.34
3664,490251084600,F1WCBench2Top,2515.07,5163,5173,KB,2657.93
3665,490251084600,F1WCBench3Top,2574.02,5163,5173,KB,2598.98
3666,490251084600,F1WCBench1Base,2503.56,5163,5173,KB,2669.44
3667,490251084600,F1WCBench2Base,2561.08,5163,5173,KB,2611.92
3668,490251084600,StBR,654.9,5163,5173,KB,4518.1
3669,490251084600,StAM,1653.6,5163,5173,KB,3519.4
3670,490251133200,SHNNu,248.17,5199,5204,KB,4955.83
3671,490251133200,SHNNl,331.19,5199,5204,KB,4872.81
3672,490251133200,SHNNbs,407.98,5199,5204,KB,4796.02
3673,490251133300,SHNNl,330.62,5199,5204,KB,4873.38
3674,490251133300,SHNNu,248.83,5199,5204,KB,4955.17
3675,490251095500,SHNNbs,451.8,5166,5176,KB,4724.2
3676,490251095500,SHNNu,294.15,5166,5176,KB,4881.85
3677,490251095500,SHNNl,381.61,5166,5176,KB,4794.39
3678,490251133400,SHNNu,224.71,5182,5187,KB,4962.29
3679,490251133400,SHNNl,309.95,5182,5187,KB,4877.05
3680,490251131600,SHNNu,250.37,5193,5203,KB,4952.63
3681,490251131600,SHNNl,335.4,5193,5203,KB,4867.6
3682,490251133500,SHNNu,228.6,5182,5187,KB,4958.4
3683,490251133500,SHNNl,313.92,5182,5187,KB,4873.08
3684,490251133500,SHNNbs,387.93,5182,5187,KB,4799.07
3685,490251098800,SHNNu,244.91,5197,5197,GL,4952.09
3686,490251098800,SHNNl,331.86,5197,5197,GL,4865.14
3687,490251131700,SHNNu,243.93,5190,5200,KB,4956.07
3688,490251131700,SHNNl,326.89,5190,5200,KB,4873.11
3689,490251081400,SHNNu,292.23,5158,5163,KB,4870.77
3690,490251081400,SHNNl,376.61,5158,5163,KB,4786.39
3691,490251081400,SHNNbs,452.77,5158,5163,KB,4710.23
3692,490251036500,F2WCbase,2929.57,5035,5045,KB,2115.43
3693,490251036500,F2WC,2871.09,5035,5045,KB,2173.91
3694,490251036500,StAM,1650.47,5035,5045,KB,3394.53
3695,490251036500,StBR,637.67,5035,5045,KB,4407.33
3696,490251036500,SHNNbs,394.22,5035,5045,KB,4650.78
3697,490251036500,SHNNl,325.09,5035,5045,KB,4719.91
3698,490251036500,SHNNu,226.48,5035,5045,KB,4818.52
3699,490251036500,NBRRws,1780.82,5035,5045,KB,3264.18
3700,490251036500,NBRRsg,2019.71,5035,5045,KB,3025.29
3701,490251036500,CRLL,2230.62,5035,5045,KB,2814.38
3702,490251036500,F1WC,2474.82,5035,5045,KB,2570.18
3703,490251036500,F1WCbase,2580.52,5035,5045,KB,2464.48
3704,490251036500,B1,2696.08,5035,5045,KB,2348.92
3705,490251036500,StFT,1020.95,5035,5045,KB,4024.05
3706,490250634900,SSXbase,351.7,5198,5203,KB,4851.3
3707,490250634900,SSXS,301.44,5198,5203,KB,4901.56
3708,490250634900,SHNNu,719.41,5198,5203,KB,4483.59
3709,490250634900,SHNNl,809.88,5198,5203,KB,4393.12
3710,490250643300,SSXbase,495.92,5169,5169,KB,4673.08
3711,490250643300,SSXS,447.87,5169,5169,KB,4721.13
3712,490250643300,SHNNu,867.79,5169,5169,KB,4301.21
3713,490250643300,SHNNl,964.94,5169,5169,KB,4204.06
3714,490250643300,SHNNbs,1032,5169,5169,KB,4137
3715,490251070100,SSXS,86.85,5085,5089,KB,5002.15
3716,490251070100,SSXbase,138.03,5085,5089,KB,4950.97
3717,490251070100,SHNNu,503.85,5085,5089,KB,4585.15
3718,490251070100,SHNNl,597.82,5085,5089,KB,4491.18
3719,490251072800,SHNNu,253.15,5196,5200,KB,4946.85
3720,490251072800,SHNNl,336.76,5196,5200,KB,4863.24
3721,490251041600,SSXbase,430.8,5160,5170,KB,4739.2
3722,490251041600,SSXS,381.72,5160,5170,KB,4788.28
3723,490251041600,SHNNu,800.75,5160,5170,KB,4369.25
3724,490251041600,SHNNl,899.67,5160,5170,KB,4270.33
3725,490251041600,SHNNbs,964.25,5160,5170,KB,4205.75
3726,490251069000,SHNNu,293.76,5168,5172,KB,4878.24
3727,490251069000,SHNNl,380.15,5168,5172,KB,4791.85
3728,490251069000,SHNNbs,453.53,5168,5172,KB,4718.47
3729,490251086900,MNKT,5254.42,5196,5206,KB,-48.42
3730,490251086900,OPCH,5277.13,5196,5206,KB,-71.13
3731,490251086900,B Sand,5390.9,5196,5206,KB,-184.9
3732,490251086900,C1 Dolo,5453.76,5196,5206,KB,-247.76
3733,490251086900,B Dolo,5370.64,5196,5206,KB,-164.64
3734,490251086900,A Sand,5343.16,5196,5206,KB,-137.16
3735,490251086900,B1,2686.74,5196,5206,KB,2519.26
3736,490251086900,F2WC,2857.83,5196,5206,KB,2348.17
3737,490251086900,F1WCBench1Base,2543.27,5196,5206,KB,2662.73
3738,490251086900,F1WC,2459.68,5196,5206,KB,2746.32
3739,490251086900,F2WCbase,2933.32,5196,5206,KB,2272.68
3740,490251086900,F2WC,2938.12,5196,5206,KB,2267.88
3741,490251086900,F1WCBench2Base,2620.87,5196,5206,KB,2585.13
3742,490251086900,F1WCBench2Top,2568.79,5196,5206,KB,2637.21
3743,490251086900,F1WCBench3Top,2628.16,5196,5206,KB,2577.84
3744,490251086900,F1WCbase,2638.94,5196,5206,KB,2567.06
3746,490251131800,SHNNu,278.7,5216,5226,KB,4947.3
3747,490251131800,SHNNl,361.94,5216,5226,KB,4864.06
3748,490251131800,SHNNbs,439.33,5216,5226,KB,4786.67
3749,490251083300,SHNNu,265.31,5171,5176,KB,4910.69
3750,490251083300,SHNNl,350.54,5171,5176,KB,4825.46
3751,490251083300,SHNNbs,422.95,5171,5176,KB,4753.05
3752,490251131900,SHNNu,232.87,5187,5197,KB,4964.13
3753,490251131900,SHNNl,315.62,5187,5197,KB,4881.38
3754,490251089400,SHNNu,285.94,5161,5170,KB,4884.06
3755,490251089400,SHNNl,375.35,5161,5170,KB,4794.65
3756,490251089400,SHNNbs,449.08,5161,5170,KB,4720.92
3757,490251081500,SHNNu,276,5162,5167,KB,4891
3758,490251081500,SHNNl,361.25,5162,5167,KB,4805.75
3759,490251081500,SHNNbs,437.76,5162,5167,KB,4729.24
3760,490251082900,SHNNu,279.58,5161,5165,KB,4885.42
3761,490251082900,SHNNl,367.61,5161,5165,KB,4797.39
3762,490251082900,SHNNbs,441.4,5161,5165,KB,4723.6
3763,490251134200,SHNNu,265.59,5164.8,5164.8,GL,4899.21
3764,490251134200,SHNNl,352.87,5164.8,5164.8,GL,4811.93
3765,490251082700,SHNNu,260.25,5167,5173,KB,4912.75
3766,490251082700,SHNNl,349.7,5167,5173,KB,4823.3
3767,490251082700,SHNNbs,421.06,5167,5173,KB,4751.94
3768,490251086000,SHNNu,259.21,5168,5173,KB,4913.79
3769,490251086000,SHNNl,345.66,5168,5173,KB,4827.34
3770,490251086000,SHNNbs,421.39,5168,5173,KB,4751.61
3771,490251095400,SHNNu,285.76,5161,5171,KB,4885.24
3772,490251095400,SHNNl,374.87,5161,5171,KB,4796.13
3773,490251095400,SHNNbs,447.35,5161,5171,KB,4723.65
3774,490251081600,SHNNu,280.46,5161,5166,KB,4885.54
3775,490251081600,SHNNl,365.68,5161,5166,KB,4800.32
3776,490251081600,SHNNbs,441.62,5161,5166,KB,4724.38
3777,490251082800,SHNNbs,435.06,5162,5167,KB,4731.94
3778,490251082800,SHNNu,271,5162,5167,KB,4896
3779,490251082800,SHNNl,352.6,5162,5167,KB,4814.4
3780,490251089500,SHNNu,269.3,5167,5177,KB,4907.7
3781,490251089500,SHNNl,356.94,5167,5177,KB,4820.06
3782,490251089500,SHNNbs,432.29,5167,5177,KB,4744.71
3783,490251134300,SHNNu,257.19,5168,5168,GL,4910.81
3784,490251134300,SHNNl,346.34,5168,5168,GL,4821.66
3785,490251098100,SHNNu,237.91,5191,5203,KB,4965.09
3786,490251098100,SHNNl,321.94,5191,5203,KB,4881.06
3787,490251098100,SHNNbs,395.59,5191,5203,KB,4807.41
3788,490251134400,SHNNu,276.21,5160.8,5160,GL,4883.79
3789,490251134400,SHNNl,363.83,5160.8,5160,GL,4796.17
3790,490251082100,SHNNu,277.66,5160,5166,KB,4888.34
3791,490251082100,SHNNl,370.6,5160,5166,KB,4795.4
3792,490251082100,SHNNbs,443.25,5160,5166,KB,4722.75
3793,490251103500,SHNNu,261.34,5163,5163,GL,4901.66
3794,490251103500,SHNNl,347.41,5163,5163,GL,4815.59
3795,490251134500,SHNNu,258.52,5168,5168,KB,4909.48
3796,490251134500,SHNNl,345.89,5168,5168,KB,4822.11
3797,490251098000,SHNNu,285.94,5200,5200,GL,4914.06
3798,490251098000,SHNNbs,389.61,5200,5200,GL,4810.39
3799,490251082200,SHNNu,264.17,5169,5174,KB,4909.83
3800,490251082200,SHNNl,349.14,5169,5174,KB,4824.86
3801,490251082200,SHNNbs,425.84,5169,5174,KB,4748.16
3802,490251040200,F2WCbase,2966.25,4985,4995,KB,2028.75
3803,490251040200,F2WC,2910.07,4985,4995,KB,2084.93
3804,490251040200,SHNNbs,386.51,4985,4995,KB,4608.49
3805,490251040200,SHNNl,310.1,4985,4995,KB,4684.9
3806,490251040200,SHNNu,217.69,4985,4995,KB,4777.31
3807,490251040200,NBRRws,1801.94,4985,4995,KB,3193.06
3808,490251040200,NBRRsg,2035.6,4985,4995,KB,2959.4
3809,490251040200,F1WCbase,2621.32,4985,4995,KB,2373.68
3810,490251040200,F1WC,2524.77,4985,4995,KB,2470.23
3811,490251040200,B1,2729.63,4985,4995,KB,2265.37
3812,490251040200,CRLL,2268.79,4985,4995,KB,2726.21
3813,490251040200,StBR,629.92,4985,4995,KB,4365.08
3814,490251040200,StFT,1012.38,4985,4995,KB,3982.62
3815,490251040200,StAM,1672,4985,4995,KB,3323
3816,490251040200,StGD,1568.66,4985,4995,KB,3426.34
3817,490251057400,F2WCbase,3011.46,5187,5197,KB,2185.54
3818,490251057400,CRLL,2385.24,5187,5197,KB,2811.76
3819,490251057400,F1WCBench2Top,2700.1,5187,5197,KB,2496.9
3820,490251057400,F1WCBench2Base,2718.76,5187,5197,KB,2478.24
3821,490251057400,F1WCbase,2727.16,5187,5197,KB,2469.84
3822,490251057400,F1WCBench1Base,2677.41,5187,5197,KB,2519.59
3823,490251057400,F1WC,2574.23,5187,5197,KB,2622.77
3824,490251057400,F1WCbase,2680.32,5187,5197,KB,2516.68
3825,490251057400,NBRRws,2007.03,5187,5197,KB,3189.97
3826,490251057400,F1WC,2581.74,5187,5197,KB,2615.26
3827,490251057400,SHNNu,563.86,5187,5197,KB,4633.14
3828,490251057400,SHNNl,652.38,5187,5197,KB,4544.62
3829,490251057400,B1,2774.55,5187,5197,KB,2422.45
3830,490251057400,NBRRsg,2176.02,5187,5197,KB,3020.98
3831,490251057400,F2WC,2939.29,5187,5197,KB,2257.71
3832,490251057400,B1,2772.28,5187,5197,KB,2424.72
3833,490250634000,SSXbase,359.02,5201,5207,KB,4847.98
3834,490250634000,SSXS,310.83,5201,5207,KB,4896.17
3835,490250634000,SHNNu,736.08,5201,5207,KB,4470.92
3836,490250634000,SHNNl,824.01,5201,5207,KB,4382.99
3837,490250968000,SSXS,434.06,5163,5168,KB,4733.94
3838,490250968000,SSXbase,481.12,5163,5168,KB,4686.88
3839,490250968000,SHNNl,887.42,5163,5168,KB,4280.58
3840,490250968000,SHNNbs,958.82,5163,5168,KB,4209.18
3841,490251030500,SSXS,104.33,5087,5087,GL,4982.67
3842,490251030500,SSXbase,151.26,5087,5087,GL,4935.74
3843,490251030500,SHNNu,461.92,5087,5087,GL,4625.08
3844,490251030500,SHNNl,557.66,5087,5087,GL,4529.34
3845,490251030500,SHNNbs,628.05,5087,5087,GL,4458.95
3846,490251028700,SHNNl,362.63,5169,5169,GL,4806.37
3847,490251028700,SHNNu,273.55,5169,5169,GL,4895.45
3848,490251028700,SHNNbs,438.56,5169,5169,GL,4730.44
3849,490251062900,SHNNu,245.73,5202,5206,KB,4960.27
3850,490251062900,SHNNl,333.1,5202,5206,KB,4872.9
3851,490251062900,SHNNbs,406.08,5202,5206,KB,4799.92
3852,490251077800,MNKT,5241.29,5193,5203,KB,-38.29
3853,490251077800,C1 Dolo,5439.83,5193,5203,KB,-236.83
3854,490251077800,B Sand,5379.05,5193,5203,KB,-176.05
3855,490251077800,B Dolo,5358.9,5193,5203,KB,-155.9
3856,490251077800,A Sand,5331.42,5193,5203,KB,-128.42
3857,490251077800,OPCH,5265.48,5193,5203,KB,-62.48
3858,490251077800,F2WCbase,2898,5193,5203,KB,2305
3859,490251077800,SHNNu,231.81,5193,5203,KB,4971.19
3860,490251077800,SHNNl,317.06,5193,5203,KB,4885.94
3861,490251077800,SHNNbs,394.52,5193,5203,KB,4808.48
3862,490251077800,F2WC,2827,5193,5203,KB,2376
3863,490251077800,MDDY,3558.31,5193,5203,KB,1644.69
3864,490251077800,DKOT,3700.5,5193,5203,KB,1502.5
3865,490251077800,NBRRws,1776.34,5193,5203,KB,3426.66
3866,490251077800,THRM,3575.15,5193,5203,KB,1627.85
3867,490251077800,CRMT,4323.51,5193,5203,KB,879.49
3868,490251077800,CRLL,2199.78,5193,5203,KB,3003.22
3869,490251087700,NBRRws,2017.89,5082,5092,KB,3074.11
3870,490251087700,CRLL,2473.13,5082,5092,KB,2618.87
3871,490251087700,F1WCbase,2853.69,5082,5092,KB,2238.31
3872,490251087700,NBRRsg,2274.67,5082,5092,KB,2817.33
3873,490251087700,F1WC,2726.88,5082,5092,KB,2365.12
3874,490251087700,B1,2957.83,5082,5092,KB,2134.17
3875,490251087700,StFT,1255.9,5082,5092,KB,3836.1
3876,490251087700,StGD,1790.05,5082,5092,KB,3301.95
3877,490251087700,F2WC,3114.85,5082,5092,KB,1977.15
3878,490251087700,F1WC,2723.55,5082,5092,KB,2368.45
3879,490251087700,F1WCbase,2905.83,5082,5092,KB,2186.17
3880,490251087700,F1WCBench3Top,2892.19,5082,5092,KB,2199.81
3881,490251087700,F1WCBench2Top,2783.01,5082,5092,KB,2308.99
3882,490251087700,F1WCBench2Base,2875.62,5082,5092,KB,2216.38
3883,490251087700,StBR,857.09,5082,5092,KB,4234.91
3884,490251087700,StAM,1892.57,5082,5092,KB,3199.43
3885,490251119800,SHNNu,692.77,5293,5293,GL,4600.23
3886,490251119800,SHNNl,769.03,5293,5293,GL,4523.97
3887,490251115700,SHNNu,274.66,5192,5200,KB,4925.34
3888,490251115700,SHNNl,359.82,5192,5200,KB,4840.18
3889,490251115700,SHNNbs,437.2,5192,5200,KB,4762.8
3890,490251082300,SHNNu,258.26,5173,5178,KB,4919.74
3891,490251082300,SHNNl,346.04,5173,5178,KB,4831.96
3892,490251082300,SHNNbs,420.28,5173,5178,KB,4757.72
3893,490251114300,SHNNu,282.89,5198,5206,KB,4923.11
3894,490251114300,SHNNl,362.94,5198,5206,KB,4843.06
3895,490251114300,SHNNbs,438.43,5198,5206,KB,4767.57
3896,490251041400,F2WCbase,2913.3,5078,5088,KB,2174.7
3897,490251041400,F2WC,2854.69,5078,5088,KB,2233.31
3898,490251041400,SHNNbs,383.76,5078,5088,KB,4704.24
3899,490251041400,SHNNl,310.55,5078,5088,KB,4777.45
3900,490251041400,SHNNu,224.36,5078,5088,KB,4863.64
3901,490251041400,NBRRws,1766.28,5078,5088,KB,3321.72
3902,490251041400,NBRRsg,1999.45,5078,5088,KB,3088.55
3903,490251041400,CRLL,2223.18,5078,5088,KB,2864.82
3904,490251041400,F1WC,2465.97,5078,5088,KB,2622.03
3905,490251041400,F1WCbase,2574.91,5078,5088,KB,2513.09
3906,490251041400,B1,2687.28,5078,5088,KB,2400.72
3907,490251041400,StAM,1642.32,5078,5088,KB,3445.68
3908,490251041400,StGD,1539.68,5078,5088,KB,3548.32
3909,490251041400,StFT,1010.94,5078,5088,KB,4077.06
3910,490251041400,StBR,626.61,5078,5088,KB,4461.39
3911,490251092500,A Sand,5484.85,5171,5181,KB,-303.85
3912,490251092500,B Dolo,5514.95,5171,5181,KB,-333.95
3913,490251092500,B Sand,5537.03,5171,5181,KB,-356.03
3914,490251092500,C1 Dolo,5595.63,5171,5181,KB,-414.63
3915,490251092500,MNKT,5402.89,5171,5181,KB,-221.89
3916,490251092500,OPCH,5425.5,5171,5181,KB,-244.5
3917,490251092500,B1,2745.9,5171,5181,KB,2435.1
3918,490251092500,F2WC,2915.09,5171,5181,KB,2265.91
3919,490251092500,F1WC,2518.57,5171,5181,KB,2662.43
3920,490251092500,F2WCbase,2990.89,5171,5181,KB,2190.11
3921,490251092500,CRLL,2272.78,5171,5181,KB,2908.22
3922,490251092500,SHNNu,263.08,5171,5181,KB,4917.92
3923,490251092500,SHNNl,349.63,5171,5181,KB,4831.37
3924,490251092500,SHNNbs,423.88,5171,5181,KB,4757.12
3925,490251092500,F2WC,2995.88,5171,5181,KB,2185.12
3926,490251092500,DKOT,3825.36,5171,5181,KB,1355.64
3927,490251092500,MRSN,3913.26,5171,5181,KB,1267.74
3928,490251092500,F1WC,2520.05,5171,5181,KB,2660.95
3929,490251092500,CRLL,2274.33,5171,5181,KB,2906.67
3930,490251092500,NBRRws,1807.47,5171,5181,KB,3373.53
3931,490251092500,MWRY,3440.4,5171,5181,KB,1740.6
3932,490251092500,LKOT,3899.44,5171,5181,KB,1281.56
3933,490251092500,CRMT,4442.96,5171,5181,KB,738.04
3934,490251092500,F1WCbase,2534.9,5171,5181,KB,2646.1
3935,490251092500,NBRRsg,2049.73,5171,5181,KB,3131.27
3936,490251092500,F1WCbase,2698.01,5171,5181,KB,2482.99
3937,490251092500,MDDY,3668.32,5171,5181,KB,1512.68
3938,490251092500,THRM,3684.39,5171,5181,KB,1496.61
3940,490250641900,SSXS,363.91,5174,5179,KB,4815.09
3941,490250641900,SHNNu,787.35,5174,5179,KB,4391.65
3942,490250641900,SHNNl,882.1,5174,5179,KB,4296.9
3943,490250641900,SSXbase,414.19,5174,5179,KB,4764.81
3944,490251071900,SHNNbs,423.88,5188,5192,KB,4768.12
3945,490251071900,SHNNl,351.34,5188,5192,KB,4840.66
3946,490251071900,SHNNu,264.37,5188,5192,KB,4927.63
3947,490252268500,SSXbase,454.84,5326,5325,KB,4870.16
3948,490252268500,SSXS,406.48,5326,5325,KB,4918.52
3949,490252268500,SHNNu,825.62,5326,5325,KB,4499.38
3950,490252268500,SHNNl,899.31,5326,5325,KB,4425.69
3951,490252268500,SHNNbs,975.31,5326,5325,KB,4349.69
3952,490251095900,SHNNu,819.03,5326,5338,KB,4518.97
3953,490251095900,SHNNl,899.1,5326,5338,KB,4438.9
3954,490251095900,SHNNbs,976.67,5326,5338,KB,4361.33
3955,490251095900,SSXbase,453.69,5326,5338,KB,4884.31
3956,490251095900,SSXS,409.89,5326,5338,KB,4928.11
3957,490251095900,F1WC,3035.8,5326,5338,KB,2302.2
3958,490251095900,F1WCbase,3221.05,5326,5338,KB,2116.95
3959,490251095900,MWRY,3973.52,5326,5338,KB,1364.48
3960,490251095900,F3WC,3683.43,5326,5338,KB,1654.57
3961,490251095900,F3WCbase,3688.33,5326,5338,KB,1649.67
3962,490251095900,LKOT,4425.4,5326,5338,KB,912.6
3963,490251095900,MRSN,4446.65,5326,5338,KB,891.35
3964,490251095900,DKOT,4355.53,5326,5338,KB,982.47
3965,490251095900,NBRRws,2336.31,5326,5338,KB,3001.69
3966,490251095900,NBRRsg,2578.5,5326,5338,KB,2759.5
3967,490251095900,CRLL,2789.59,5326,5338,KB,2548.41
3968,490251095900,F2WC,3455.08,5326,5338,KB,1882.92
3969,490251095900,F2WCbase,3528.41,5326,5338,KB,1809.59
3970,490251081300,SHNNbs,438.55,5180,5184,KB,4745.45
3971,490251081300,SHNNl,360.84,5180,5184,KB,4823.16
3972,490251081300,SHNNu,278.45,5180,5184,KB,4905.55
3973,490251059000,SHNNu,794.82,5221,5225,KB,4430.18
3974,490251059000,SHNNl,887.34,5221,5225,KB,4337.66
3975,490251059000,SHNNbs,961.54,5221,5225,KB,4263.46
3976,490251059000,SSXbase,431.52,5221,5225,KB,4793.48
3977,490251059000,SSXS,383.33,5221,5225,KB,4841.67
3978,490251077200,SSXS,59.31,5088,5092,KB,5032.69
3979,490251077200,SSXbase,117.07,5088,5092,KB,4974.93
3980,490251077200,SHNNu,488.83,5088,5092,KB,4603.17
3981,490251077200,SHNNl,581.25,5088,5092,KB,4510.75
3982,490251077200,SHNNbs,652.66,5088,5092,KB,4439.34
3983,490251061000,MNKT,5260.56,5202,5212,KB,-48.56
3984,490251061000,OPCH,5278.44,5202,5212,KB,-66.44
3985,490251061000,B Sand,5381.79,5202,5212,KB,-169.79
3986,490251061000,B Dolo,5361.12,5202,5212,KB,-149.12
3987,490251061000,A Sand,5339.13,5202,5212,KB,-127.13
3988,490251061000,C1 Dolo,5438.52,5202,5212,KB,-226.52
3989,490251061000,THRM,3606.45,5202,5212,KB,1605.55
3990,490251061000,LKOT,3800.21,5202,5212,KB,1411.79
3991,490251061000,ALCV,4418.41,5202,5212,KB,793.59
3992,490251061000,F3WC,3081.29,5202,5212,KB,2130.71
3993,490251061000,MWRY,3354.22,5202,5212,KB,1857.78
3994,490251061000,RDPK,4441.33,5202,5212,KB,770.67
3995,490251061000,SNDCu,3977.6,5202,5212,KB,1234.4
3996,490251061000,C2 Sand,5453.81,5202,5212,KB,-241.81
3997,490251061000,C1 Sand,5442.51,5202,5212,KB,-230.51
3998,490251061000,C2 Dolo,5446.54,5202,5212,KB,-234.54
3999,490251061000,C3 Dolo,5459.94,5202,5212,KB,-247.94
4000,490251061000,C3 Sand,5469.92,5202,5212,KB,-257.92
4001,490251061000,C4 Dolo,5479.1,5202,5212,KB,-267.1
4002,490251061000,C4 Sand,5487.99,5202,5212,KB,-275.99
4003,490251061000,MDDY,3591.55,5202,5212,KB,1620.45
4004,490251061000,DKOT,3728.66,5202,5212,KB,1483.34
4005,490251061000,MRSN,3821.07,5202,5212,KB,1390.93
4007,490251085400,F2WC,2684.73,5030,5038,KB,2353.27
4008,490251085400,F2WCbase,2721.23,5030,5038,KB,2316.77
4009,490251085400,SHNNbs,233.58,5030,5038,KB,4804.42
4010,490251085400,SHNNl,159.97,5030,5038,KB,4878.03
4011,490251085400,SHNNu,68.7,5030,5038,KB,4969.3
4012,490251085400,NBRRws,1607.58,5030,5038,KB,3430.42
4013,490251085400,NBRRsg,1832.32,5030,5038,KB,3205.68
4014,490251085400,CRLL,2040.92,5030,5038,KB,2997.08
4015,490251085400,F1WC,2289.18,5030,5038,KB,2748.82
4016,490251085400,F1WCbase,2389.49,5030,5038,KB,2648.51
4017,490251085400,B1,2501.77,5030,5038,KB,2536.23
4018,490251085400,F3WC,2920.08,5030,5038,KB,2117.92
4019,490251085400,F3WCbase,2929.53,5030,5038,KB,2108.47
4020,490251133000,SHNNu,255.27,5171.6,5181.6,KB,4926.33
4021,490251133000,SHNNl,341.84,5171.6,5181.6,KB,4839.76
4022,490251030600,SHNNu,434.45,5107,5107,GL,4672.55
4023,490251030600,SHNNl,526.07,5107,5107,GL,4580.93
4024,490251030600,SHNNbs,599.37,5107,5107,GL,4507.63
4025,490251030600,SSXbase,66.87,5107,5107,GL,5040.13
4026,490251108700,SHNNu,308.59,5196,5201,KB,4892.41
4027,490251108700,SHNNl,389.49,5196,5201,KB,4811.51
4028,490251108700,SHNNbs,463.57,5196,5201,KB,4737.43
4029,490251123900,SHNNbs,425.86,5184,5194,KB,4768.14
4030,490251123900,SHNNu,263.78,5184,5194,KB,4930.22
4031,490251123900,SHNNl,347.3,5184,5194,KB,4846.7
4032,490251132700,SHNNu,264.67,5148,5194,KB,4929.33
4033,490251132700,SHNNl,352.31,5148,5194,KB,4841.69
4034,490251132700,SHNNbs,427.56,5148,5194,KB,4766.44
4035,490251121600,SHNNu,259.16,5186,5191,KB,4931.84
4036,490251121600,SHNNl,345.13,5186,5191,KB,4845.87
4037,490251120900,SHNNu,258.44,5186,5191,KB,4932.56
4038,490251120900,SHNNl,343.78,5186,5191,KB,4847.22
4039,490251120900,SHNNbs,420.5,5186,5191,KB,4770.5
4040,490251135100,SHNNu,261.38,5181.3,5191.3,KB,4929.92
4041,490251135100,SHNNl,347.95,5181.3,5191.3,KB,4843.35
4042,490251135100,SHNNbs,422.7,5181.3,5191.3,KB,4768.6
4043,490251128900,SHNNu,253.19,5171,5176,KB,4922.81
4044,490251128900,SHNNl,342.24,5171,5176,KB,4833.76
4045,490251036000,B1,2938.88,5172,5183,KB,2244.12
4046,490251036000,F1WCBench2Top,2761.09,5172,5183,KB,2421.91
4047,490251036000,StBR,939.64,5172,5183,KB,4243.36
4048,490251036000,StGD,1800.9,5172,5183,KB,3382.1
4049,490251036000,NBRRws,2029.37,5172,5183,KB,3153.63
4050,490251036000,CRLL,2488.73,5172,5183,KB,2694.27
4051,490251036000,F2WCbase,3184.8,5172,5183,KB,1998.2
4052,490251036000,F1WCBench1Base,2754.34,5172,5183,KB,2428.66
4053,490251036000,F2WC,3116.51,5172,5183,KB,2066.49
4054,490251036000,F1WCbase,2892.7,5172,5183,KB,2290.3
4055,490251036000,F1WC,2742.16,5172,5183,KB,2440.84
4056,490251036000,StFT,1324.61,5172,5183,KB,3858.39
4057,490251036000,StAM,1906.57,5172,5183,KB,3276.43
4058,490251036000,SHNNbs,694.24,5172,5183,KB,4488.76
4059,490251036000,SHNNl,629.78,5172,5183,KB,4553.22
4060,490251036000,SHNNu,540.41,5172,5183,KB,4642.59
4061,490251036000,F1WCBench3Top,2865.79,5172,5183,KB,2317.21
4062,490251036000,F1WCBench2Base,2849.14,5172,5183,KB,2333.86
4063,490250663200,F2WC,2711.19,5011,5019,KB,2307.81
4064,490250663200,SHNNbs,232.34,5011,5019,KB,4786.66
4065,490250663200,SHNNl,160.92,5011,5019,KB,4858.08
4066,490250663200,NBRRws,1646.25,5011,5019,KB,3372.75
4067,490250663200,NBRRsg,1863.51,5011,5019,KB,3155.49
4068,490250663200,CRLL,2060.5,5011,5019,KB,2958.5
