,SitID,Formation,MD,Quality,Unnamed: 0,UWI,DATUM,GL,EREF,UNIT,datum,UWI (AGS),TVDSS
15655,113070,4000,,-1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,
15656,113070,5000,311.00,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,277.60
15657,113070,6000,,-1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,
15658,113070,7000,320.00,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,268.60
15659,113070,9000,323.50,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,265.10
15660,113070,9500,323.50,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,265.10
15661,113070,10000,328.00,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,260.60
15662,113070,11000,329.00,3,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,259.60
15663,113070,12000,331.00,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,257.60
15664,113070,13000,331.00,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,257.60
15665,113070,14000,372.50,1,1951.00,AA/10-29-081-14W4/0,588.60,585.00,588.60,M,588.60,0814142910AA0,216.10
15666,113074,1000,,-1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,
15667,113074,2000,,-1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,
15668,113074,3000,,-1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,
15669,113074,4000,,-1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,
15670,113074,5000,311.00,1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,255.89
15671,113074,6000,,-1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,
15672,113074,7000,321.00,1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,245.89
15673,113074,9000,324.00,2,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,242.89
15674,113074,9500,324.00,2,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,242.89
15675,113074,10000,328.00,2,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,238.89
15676,113074,11000,332.50,3,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,234.39
15677,113074,12000,332.50,1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,234.39
15678,113074,13000,332.50,1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,234.39
15679,113074,14000,364.00,1,842.00,00/10-03-081-16W4/0,566.89,563.09,566.89,M,566.89,0814160310000,202.89
15680,113078,1000,,-1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,
15681,113078,2000,,-1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,
15682,113078,3000,,-1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,
15683,113078,4000,,-1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,
15684,113078,5000,288.00,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,270.90
15685,113078,6000,,-1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,
15686,113078,7000,296.50,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,262.40
15687,113078,9000,299.50,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,259.40
15688,113078,9500,299.50,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,259.40
15689,113078,10000,304.00,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,254.90
15690,113078,11000,308.00,3,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,250.90
15691,113078,12000,308.00,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,250.90
15692,113078,13000,308.00,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,250.90
15693,113078,14000,334.00,1,1058.00,00/10-26-081-16W4/0,558.90,555.30,558.90,M,558.90,0814162610000,224.90
15694,113084,1000,73.15,2,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,412.70
15695,113084,2000,,-1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,
15696,113084,3000,,-1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,
15697,113084,4000,,-1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,
15698,113084,5000,233.78,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,252.07
15699,113084,6000,,-1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,
15700,113084,7000,242.62,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,243.23
15701,113084,9000,246.58,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,239.27
15702,113084,9500,246.58,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,239.27
15703,113084,10000,249.94,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,235.91
15704,113084,11000,251.76,3,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,234.09
15705,113084,12000,253.59,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,232.26
15706,113084,13000,253.59,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,232.26
15707,113084,14000,259.08,1,509.00,00/07-08-081-17W4/0,485.85,482.50,485.85,M,485.85,0814170807000,226.77
15708,113085,1000,125.58,1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,418.18
15709,113085,2000,,-1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,
15710,113085,3000,,-1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,
15711,113085,4000,,-1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,
15712,113085,5000,286.51,1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,257.25
15713,113085,6000,,-1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,
15714,113085,7000,295.66,1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,248.10
15715,113085,9000,298.70,2,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,245.06
15716,113085,9500,298.70,2,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,245.06
15717,113085,10000,302.36,2,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,241.40
15718,113085,11000,303.89,3,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,239.87
15719,113085,12000,306.02,1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,237.74
15720,113085,13000,306.02,1,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,237.74
15721,113085,14000,307.85,2,935.00,00/10-14-081-17W4/0,543.76,540.11,543.76,M,543.76,0814171410000,235.91
15722,113087,1000,122.83,1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,422.47
15723,113087,2000,,-1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,
15724,113087,3000,,-1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,
15725,113087,4000,,-1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,
15726,113087,5000,278.28,1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,267.02
15727,113087,6000,,-1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,
15728,113087,7000,287.12,1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,258.18
15729,113087,9000,289.71,2,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,255.59
15730,113087,9500,289.71,2,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,255.59
15731,113087,10000,291.39,2,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,253.91
15732,113087,11000,293.83,3,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,251.47
15733,113087,12000,297.48,1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,247.82
15734,113087,13000,297.48,1,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,247.82
15735,113087,14000,298.09,2,1366.00,00/11-25-081-17W4/0,545.30,539.50,545.30,M,545.30,0814172511000,247.21
15736,113090,1000,169.47,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,397.49
15737,113090,2000,,-1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,
15738,113090,3000,,-1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,
15739,113090,4000,,-1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,
15740,113090,5000,332.23,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,234.73
15741,113090,6000,,-1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,
15742,113090,7000,340.77,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,226.19
15743,113090,9000,345.64,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,221.32
15744,113090,9500,345.64,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,221.32
15745,113090,10000,348.39,2,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,218.57
15746,113090,11000,350.52,3,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,216.44
15747,113090,12000,353.57,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,213.39
15748,113090,13000,353.57,1,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,213.39
15749,113090,14000,373.99,3,510.00,00/07-08-081-18W4/0,1865.00,1854.00,1865.00,F,566.96,0814180807000,192.97
15750,113091,1000,140.21,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,408.21
15751,113091,2000,,-1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,
15752,113091,3000,,-1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,
15753,113091,4000,,-1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,
15754,113091,5000,300.53,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,247.89
15755,113091,6000,,-1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,
15756,113091,7000,309.37,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,239.05
15757,113091,9000,313.94,2,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,234.48
15758,113091,9500,313.94,2,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,234.48
15759,113091,10000,316.38,2,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,232.04
15760,113091,11000,318.21,3,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,230.21
15761,113091,12000,320.04,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,228.38
15762,113091,13000,320.04,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,228.38
15763,113091,14000,330.10,1,1272.00,00/11-12-081-18W4/0,1804.00,1794.00,1804.00,F,548.42,0814181211000,218.32
15764,113092,1000,187.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,397.00
15765,113092,2000,,-1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,
15766,113092,3000,,-1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,
15767,113092,4000,334.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,250.00
15768,113092,5000,350.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,234.00
15769,113092,6000,,-1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,
15770,113092,7000,358.00,2,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,226.00
15771,113092,9000,365.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,219.00
15772,113092,9500,365.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,219.00
15773,113092,10000,367.50,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,216.50
15774,113092,11000,369.00,2,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,215.00
15775,113092,12000,,0,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,
15776,113092,13000,,0,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,
15777,113092,14000,373.00,1,1986.00,AA/11-08-081-19W4/0,580.50,580.50,584.00,M,584.00,0814190811AA0,211.00
15778,113094,1000,178.31,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,400.51
15779,113094,2000,,-1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,
15780,113094,3000,,-1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,
15781,113094,4000,323.09,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,255.73
15782,113094,5000,339.55,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,239.27
15783,113094,6000,346.25,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,232.57
15784,113094,7000,,0,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,
15785,113094,9000,352.96,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,225.86
15786,113094,9500,352.96,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,225.86
15787,113094,10000,356.01,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,222.81
15788,113094,11000,357.84,2,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,220.98
15789,113094,12000,357.84,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,220.98
15790,113094,13000,357.84,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,220.98
15791,113094,14000,362.41,1,948.00,00/10-15-081-19W4/0,576.38,576.38,578.82,M,578.82,0814191510000,216.41
15792,113098,1000,188.50,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,399.70
15793,113098,2000,,-1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,
15794,113098,3000,,-1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,
15795,113098,4000,338.00,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,250.20
15796,113098,5000,356.00,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,232.20
15797,113098,6000,361.00,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,227.20
15798,113098,7000,,0,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,
15799,113098,9000,369.50,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,218.70
15800,113098,9500,369.50,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,218.70
15801,113098,10000,372.00,1,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,216.20
15802,113098,11000,375.50,2,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,212.70
15803,113098,12000,,0,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,
15804,113098,13000,,0,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,
15805,113098,14000,377.00,4,1723.00,AA/04-30-081-19W4/0,585.00,585.00,588.20,M,588.20,0814193004AA0,211.20
15806,113103,1000,169.47,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,408.13
15807,113103,2000,,-1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,
15808,113103,3000,,-1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,
15809,113103,4000,316.99,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,260.61
15810,113103,5000,335.89,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,241.71
15811,113103,6000,341.68,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,235.92
15812,113103,7000,,0,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,
15813,113103,9000,349.30,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,228.30
15814,113103,9500,349.30,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,228.30
15815,113103,10000,351.74,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,225.86
15816,113103,11000,354.18,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,223.42
15817,113103,12000,357.84,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,219.76
15818,113103,13000,357.84,1,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,219.76
15819,113103,14000,367.59,3,1970.00,AA/10-35-081-19W4/0,574.55,574.55,577.60,M,577.60,0814193510AA0,210.01
15820,113104,1000,178.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,405.60
15821,113104,2000,,-1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,
15822,113104,3000,,-1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,
15823,113104,4000,338.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,245.60
15824,113104,5000,356.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,227.60
15825,113104,6000,361.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,222.60
15826,113104,7000,,0,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,
15827,113104,9000,370.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,213.60
15828,113104,9500,370.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,213.60
15829,113104,10000,373.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,210.60
15830,113104,11000,374.00,2,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,209.60
15831,113104,12000,374.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,209.60
15832,113104,13000,374.00,1,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,209.60
15833,113104,14000,377.00,2,1996.00,AA/11-14-081-20W4/0,580.10,580.10,583.60,M,583.60,0814201411AA0,206.60
15834,113106,1000,194.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,391.04
15835,113106,2000,,-1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,
15836,113106,3000,,-1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,
15837,113106,4000,348.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,237.04
15838,113106,5000,367.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,218.04
15839,113106,6000,373.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,212.04
15840,113106,7000,,0,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,
15841,113106,9000,381.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,204.04
15842,113106,9500,381.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,204.04
15843,113106,10000,384.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,201.04
15844,113106,11000,385.50,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,199.54
15845,113106,12000,389.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,196.04
15846,113106,13000,389.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,196.04
15847,113106,14000,414.00,1,985.00,00/10-18-081-20W4/0,581.81,581.81,585.04,M,585.04,0814201810000,171.04
15848,113107,1000,188.37,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,397.76
15849,113107,2000,,-1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,
15850,113107,3000,,-1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,
15851,113107,4000,340.77,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,245.36
15852,113107,5000,360.27,2,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,225.86
15853,113107,6000,365.15,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,220.98
15854,113107,7000,,0,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,
15855,113107,9000,373.68,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,212.45
15856,113107,9500,373.68,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,212.45
15857,113107,10000,377.04,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,209.09
15858,113107,11000,377.95,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,208.18
15859,113107,12000,381.00,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,205.13
15860,113107,13000,381.00,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,205.13
15861,113107,14000,394.41,1,1029.00,00/10-23-081-20W4/0,582.78,582.78,586.13,M,586.13,0814202310000,191.72
15862,113109,1000,193.24,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,396.88
15863,113109,2000,,-1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,
15864,113109,3000,,-1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,
15865,113109,4000,341.99,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,248.13
15866,113109,5000,361.49,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,228.63
15867,113109,6000,365.76,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,224.36
15868,113109,7000,,0,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,
15869,113109,9000,373.99,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,216.13
15870,113109,9500,373.99,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,216.13
15871,113109,10000,376.73,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,213.39
15872,113109,11000,377.95,3,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,212.17
15873,113109,12000,377.95,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,212.17
15874,113109,13000,377.95,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,212.17
15875,113109,14000,381.91,1,688.00,00/07-32-081-20W4/0,586.77,586.77,590.12,M,590.12,0814203207000,208.21
15876,113110,1000,223.00,1,2057.00,AA/13-06-081-21W4/0,604.15,604.15,608.75,M,608.75,0814210613AA0,385.75
15877,113110,2000,,-1,2057.00,AA/13-06-081-21W4/0,604.15,604.15,608.75,M,608.75,0814210613AA0,
15878,113110,3000,,-1,2057.00,AA/13-06-081-21W4/0,604.15,604.15,608.75,M,608.75,0814210613AA0,
15879,113110,4000,375.00,1,2057.00,AA/13-06-081-21W4/0,604.15,604.15,608.75,M,608.75,0814210613AA0,233.75
15880,113110,5000,397.00,1,2057.00,AA/13-06-081-21W4/0,604.15,604.15,608.75,M,608.75,0814210613AA0,211.75
