,L,iterations,MAE
1931,9,350,53.84472222018351
1932,9,350,59.761935704773805
1933,9,350,82.11781782902045
1934,9,350,125.4362616054451
1935,9,360,79.94238996628998
1936,9,360,53.68923978794979
1937,9,360,60.08416563896518
1938,9,360,82.78318417646864
1939,9,360,124.69811344904775
1940,9,370,79.8977569610028
1941,9,370,53.81485946952783
1942,9,370,60.40395120669004
1943,9,370,83.80636540823158
1944,9,370,123.85618031776369
1945,9,380,80.05263121877533
1946,9,380,53.79925360362415
1947,9,380,60.70756909099626
1948,9,380,84.74183858691663
1949,9,380,123.44720012919738
1950,9,390,80.02106870120262
1951,9,390,53.787684470234
1952,9,390,60.977036607892174
1953,9,390,85.57401697253138
1954,9,390,123.39461772169342
1955,9,400,79.98264910764169
1956,9,400,53.77126704746087
1957,9,400,61.220840644190645
1958,9,400,86.60427871775532
1959,9,400,123.41430588456184
1960,9,410,80.12619345637953
1961,9,410,53.80338840815974
1962,9,410,61.5202189514313
1963,9,410,87.38171655772575
1964,9,410,123.44868281134296
1965,9,420,80.20550995076826
1966,9,420,53.911507242884596
1967,9,420,61.866230755264084
1968,9,420,88.25162201726164
1969,9,420,123.35143737417567
1970,9,430,80.04441762629983
1971,9,430,53.933660715574476
1972,9,430,62.279536355162044
1973,9,430,89.03269269681165
1974,9,430,123.02058172280303
1975,9,440,80.05748658893665
1976,9,440,53.937942960885515
1977,9,440,62.65817374413449
1978,9,440,89.68263585599175
1979,9,440,122.63086850039237
1980,10,10,58.381687852839036
1981,10,10,49.21436407153231
1982,10,10,43.053636078300194
1983,10,10,33.323027597770306
1984,10,10,37.100042257814536
1985,10,20,54.234989526422225
1986,10,20,48.19877971864452
1987,10,20,39.87678874262167
1988,10,20,31.373314709544083
1989,10,20,47.07259917154515
1990,10,30,57.18840881255163
1991,10,30,48.283948442108056
1992,10,30,37.899969859227134
1993,10,30,31.587228820325926
1994,10,30,57.90207477042409
1995,10,40,59.10972470334709
1996,10,40,48.20736104166188
1997,10,40,36.56042842304164
1998,10,40,32.251922741773846
1999,10,40,68.42114665890954
2000,10,50,59.98575840462202
2001,10,50,48.57034162872558
2002,10,50,35.25538684440574
2003,10,50,32.72043656685553
2004,10,50,72.62340066545684
2005,10,60,58.29752615066123
2006,10,60,48.92695667218898
2007,10,60,34.83725801136777
2008,10,60,32.96459714314021
2009,10,60,76.44686427499529
2010,10,70,58.103813897285335
2011,10,70,48.96184947609344
2012,10,70,34.48047310456425
2013,10,70,33.605453535666726
2014,10,70,80.61957871180061
2015,10,80,59.723539311728175
2016,10,80,49.00810110616753
2017,10,80,34.19590398562811
2018,10,80,34.36032365787749
2019,10,80,83.04132314451208
2020,10,90,62.36309514326177
2021,10,90,47.950890543966516
2022,10,90,34.01172190193118
2023,10,90,35.41369634018922
2024,10,90,84.82779813718646
2025,10,100,64.93716584382275
2026,10,100,47.83293802318603
2027,10,100,33.97956475767695
2028,10,100,36.3282935364069
2029,10,100,86.44168259631076
2030,10,110,65.98489196120491
2031,10,110,47.465460176221534
2032,10,110,33.89884095189637
2033,10,110,37.37451343376787
2034,10,110,87.9079076595863
2035,10,120,66.3310357071097
2036,10,120,47.423103422867555
2037,10,120,33.74217025067812
2038,10,120,38.45462300268314
2039,10,120,89.38923861438619
2040,10,130,66.809015584109
2041,10,130,47.22831827294419
2042,10,130,33.64017954514057
2043,10,130,39.40982377884542
2044,10,130,90.54573268918354
2045,10,140,67.2549978913738
2046,10,140,47.290242107958704
2047,10,140,33.555552899895915
2048,10,140,40.342454044285205
2049,10,140,91.48916062895786
2050,10,150,67.62704284597183
2051,10,150,47.32785880880403
2052,10,150,33.46981937683947
2053,10,150,41.127610839913444
2054,10,150,92.77939772659926
2055,10,160,67.94392416475884
2056,10,160,47.1839551862712
2057,10,160,33.40169542012318
2058,10,160,42.096870623587755
2059,10,160,93.52358217568222
2060,10,170,68.30460931913343
2061,10,170,46.98586606649934
2062,10,170,33.34555681960804
2063,10,170,42.929974158488356
2064,10,170,93.53415574149875
2065,10,180,68.81802172323859
2066,10,180,46.88615430312912
2067,10,180,33.266771140825945
2068,10,180,43.95173090612447
2069,10,180,93.53340576598407
2070,10,190,69.30996101805448
2071,10,190,46.662781153073375
2072,10,190,33.26733264183944
2073,10,190,44.72553797406742
2074,10,190,94.13498807790867
2075,10,200,69.81784552304254
2076,10,200,46.490518234202746
2077,10,200,33.23897261026915
2078,10,200,45.4497434831258
2079,10,200,94.77113218736508
2080,10,210,70.30043400661468
2081,10,210,46.38804049185778
2082,10,210,33.22362024883678
2083,10,210,46.27112034745721
2084,10,210,95.4396620125919
2085,10,220,70.8256646960327
2086,10,220,46.35889022195414
2087,10,220,33.1506675507585
2088,10,220,47.18270877249531
2089,10,220,96.36871912421603
2090,10,230,71.571268641831
2091,10,230,46.29092520182009
2092,10,230,33.05109005372063
2093,10,230,48.14029442307384
2094,10,230,97.14250696654209
2095,10,240,72.2507804239921
2096,10,240,46.276457285224616
2097,10,240,32.99343031632056
2098,10,240,49.04086484041207
2099,10,240,97.79369385394
2100,10,250,72.72982040729605
2101,10,250,46.145619536171665
2102,10,250,33.040122229036285
2103,10,250,49.77559610070627
2104,10,250,98.5805545517376
2105,10,260,72.93155710377833
2106,10,260,45.98356670981448
2107,10,260,33.059460429647416
2108,10,260,50.60906421569565
2109,10,260,99.45588338882803
2110,10,270,72.91718832157025
2111,10,270,45.81487948047821
2112,10,270,33.08120226057158
2113,10,270,51.32771014596408
2114,10,270,99.83116258974438
2115,10,280,72.73161652921327
2116,10,280,45.62600235622544
2117,10,280,33.13503904753175
2118,10,280,51.808637498589164
2119,10,280,100.05146872930877
2120,10,290,72.47937305887062
2121,10,290,45.45600821712639
2122,10,290,33.20350715922382
2123,10,290,52.36267890477524
2124,10,290,100.59650093563239
2125,10,300,72.14613642521535
2126,10,300,45.27844228386839
2127,10,300,33.239528795952005
2128,10,300,53.464898167808826
2129,10,300,101.50624964612257
2130,10,310,72.06495538228656
2131,10,310,45.086523034822086
2132,10,310,33.34977768208984
2133,10,310,54.37528156660573
2134,10,310,101.99886498272096
2135,10,320,72.10645844171617
2136,10,320,45.0271845307465
2137,10,320,33.43653648709131
2138,10,320,55.58286436842624
2139,10,320,102.4761838976329
2140,10,330,72.02503708235186
2141,10,330,44.813487364724054
2142,10,330,33.542244705957486
2143,10,330,57.137643536621844
2144,10,330,102.75624278270833
2145,10,340,71.83040944555464
2146,10,340,44.60469119644809
2147,10,340,33.65791868017353
2148,10,340,58.95003207262005
2149,10,340,102.61465250566805
2150,10,350,71.7782147744826
2151,10,350,44.46274065327802
2152,10,350,33.772637004644906
2153,10,350,60.84134183494237
2154,10,350,102.70926654723385
2155,10,360,71.75715584370839
2156,10,360,44.32428248547335
2157,10,360,33.88499209110552
2158,10,360,62.50981542748979
2159,10,360,103.43425984423988
2160,10,370,71.53776544571471
2161,10,370,44.229824158922916
2162,10,370,33.976161990476974
2163,10,370,64.04227109391798
2164,10,370,104.4874629713855
2165,10,380,71.39572169638406
2166,10,380,44.26535951637909
2167,10,380,34.183367780818635
2168,10,380,65.27697529346905
2169,10,380,105.31437127601325
2170,10,390,71.28142670559612
2171,10,390,44.215789564902906
2172,10,390,34.435084427973294
2173,10,390,66.30380058796568
2174,10,390,106.18590524991671
2175,10,400,71.27514334612908
2176,10,400,44.17774053074108
2177,10,400,34.62524117223091
2178,10,400,66.98652015271217
2179,10,400,107.0364998858441
2180,10,410,71.50123250068548
2181,10,410,44.10572186427162
2182,10,410,34.790278156394734
2183,10,410,67.41506837182001
2184,10,410,107.3930107672411
2185,10,420,71.58246683185494
2186,10,420,43.964115907436664
2187,10,420,34.97068443951066
2188,10,420,67.7307758441853
2189,10,420,107.66195859259628
2190,10,430,71.70806375948523
2191,10,430,43.81654560951192
2192,10,430,35.13002553767899
2193,10,430,67.95707882648671
2194,10,430,108.34464178193832
2195,10,440,71.81308686131348
2196,10,440,43.65604392664437
2197,10,440,35.25103064954355
2198,10,440,68.18818541348065
2199,10,440,109.02867653106185
