,API,Well_MAE,well_rmse,Easting,Northing
190,490251036500,9.16966242759489,11.446844155345348,796219.7,969412.0
191,490252251000,6.262576013600665,8.15514726424345,802850.5,959962.4
192,490251084500,13.365040536462038,17.46463356701734,795763.0,970206.7
193,490251057700,32.16373607013702,40.202160288865564,793570.5,969355.6
194,490252254600,2.8736120430676237,3.546801881206406,803701.2,956850.8
195,490250644000,1.545422680081174,1.545422680081174,805574.7,959158.8
196,490251058200,4.056617728387209,4.056617728387209,805673.0,951324.7
197,490251025200,49.054598923483354,49.054598923483354,804896.6,955554.0
198,490250971100,11.551296819413276,17.002255511391297,803453.2,950406.7
199,490250639200,65.35075096022047,65.35075096022047,806352.8,956569.3
200,490251069200,14.075524748503312,14.64799241160909,791992.7,973113.4
201,490251086700,38.914205774901575,46.92135209074857,803231.9,961870.7
202,490251021800,6.105985492717991,7.506854902742497,796374.2,965429.7
203,490251039300,3.8008388068465138,4.6733704691318865,793675.2,967497.1
204,490251071400,1.802774867222979,1.802774867222979,804060.2,957861.5
205,490250649100,11.631733932178122,11.825594381492543,805569.1,961739.7
206,490251039700,7.403852666835367,9.887533453439715,794810.9,974652.3
207,490252254400,3.4424194171024283,4.138528910527961,803247.2,957072.4
208,490251065600,2.6669069031163417,3.4208412434596753,799792.9,955118.3
209,490251096600,63.553956845240556,74.0492565558733,799474.3,964098.1
210,490251121800,3.1407642351932736,3.962952268422257,802073.6,956994.0
211,490251042000,0.7440723797399187,0.7440723797399187,799618.2,956656.9
212,490251098100,5.349146161463523,6.111220290033668,802042.4,953461.7
213,490250652800,77.19549392951194,77.20473592565581,803553.8,963610.7
214,490250657300,0.728080366931863,0.728080366931863,802890.5,966255.5
215,490251121100,5.262192573763059,5.262192573763059,801991.8,954961.2
216,490251061800,4.943289141897367,4.943289141897367,800160.4,953690.8
217,490251067200,2.640995960552573,2.640995960552573,800280.8,960373.5
218,490251115900,3.566774668279322,3.566774668279322,802215.8,950621.7
219,490251044700,22.667812578244593,22.667812578244593,802435.7,959767.9
220,490251079600,4.390050671381573,4.797603888788498,794617.3,966989.7
221,490250949200,13.12208354021559,15.742330914680974,791006.9,971447.8
222,490251134600,0.7953923485974883,0.7953923485974883,802041.2,958381.6
223,490252276900,31.676220544372125,39.60383957221646,802307.1,954534.1
224,490251084600,12.91502418151913,13.283620142838904,796127.1,964773.3
225,490250959100,7.04416883993099,7.424150977379188,792246.1,971923.6
226,490252284300,5.851749359132175,6.421349695702045,801426.2,954284.1
227,490251116100,11.322222679773517,13.788919616752427,802510.6,948613.1
228,490251044000,5.174398245253087,7.526573913324022,803812.6,955576.4
229,490250633900,2.75278167737315,3.4736341798181174,808280.8,953395.6
230,490251040900,4.9019592909122975,5.857927930231816,790907.5,970163.8
231,490251086900,20.02791025981069,24.476571879086137,801921.6,954105.6
232,490251031700,2.664808861361962,2.664808861361962,801572.1,964892.0
233,490251073300,4.086181890278567,4.086181890278567,794473.2,970196.1
234,490251137400,6.472831928055257,6.856247829649738,792152.0,974514.6
235,490251135900,37.435798284222074,37.435798284222074,795783.5,974215.4
236,490250639900,14.62423030059217,18.246961243056163,797225.2,956977.8
237,490251085100,16.37882051572342,16.37882051572342,803898.0,957086.0
238,490251072300,3.9541332848439197,4.173416660089679,802924.3,957947.8
239,490250655200,0.6119071163811896,0.6119071163811896,802964.9,964918.3
240,490251067500,4.245559739398232,4.245559739398232,799569.2,959684.5
241,490251076900,18.85127698627963,26.35805374566364,800686.3,964919.8
242,490251034500,30.327210303358566,42.665266800607405,795087.2,964114.9
243,490251078700,7.904243583295283,7.904243583295283,799027.4,954531.5
244,490251041300,11.21582734258402,12.261825932521702,796190.2,970741.8
245,490251068300,4.643763458068861,4.643763458068861,800316.6,961603.6
246,490251036300,3.300657592206335,3.300657592206335,802280.1,961004.7
